"director_id";"genre";"prob"
31421;"Comedy";1.0
31424;"Documentary";1.0
31425;"Comedy";0.555556
31425;"Drama";0.888889
31425;"Romance";0.222222
31426;"Short";1.0
31428;"Animation";1.0
31428;"Comedy";1.0
31428;"Crime";1.0
31428;"Fantasy";1.0
31428;"Short";1.0
31429;"Short";1.0
31430;"Drama";1.0
31432;"Short";1.0
31433;"Short";1.0
31435;"Crime";1.0
31435;"Short";1.0
31435;"Thriller";1.0
31436;"Action";0.333333
31436;"Adventure";0.333333
31436;"Comedy";0.333333
31436;"Drama";0.666667
31437;"Documentary";0.8
31437;"Drama";0.2
31437;"Short";0.8
31437;"War";0.2
31438;"Action";0.25
31438;"Drama";0.75
31438;"Romance";0.25
31439;"Documentary";1.0
31439;"Short";0.666667
31441;"Animation";1.0
31441;"Comedy";1.0
31441;"Short";1.0
31442;"Comedy";0.5
31442;"Crime";0.5
31442;"Drama";1.0
31442;"Romance";0.5
31444;"Drama";1.0
31444;"Family";1.0
31445;"Comedy";0.111111
31445;"Crime";0.111111
31445;"Documentary";0.444444
31445;"Drama";0.555556
31445;"Romance";0.111111
31445;"Short";0.111111
31446;"Adventure";0.5
31446;"Drama";1.0
31448;"Short";1.0
31449;"Drama";1.0
31451;"Action";0.0588235
31451;"Comedy";0.0588235
31451;"Drama";0.882353
31451;"Family";0.0588235
31451;"Romance";0.0588235
31451;"Thriller";0.0588235
31451;"Western";0.0588235
31452;"Short";1.0
31456;"Documentary";0.5
31456;"Drama";0.5
31456;"Short";0.5
31457;"Short";1.0
31458;"Animation";1.0
31458;"Comedy";1.0
31458;"Documentary";1.0
31458;"Short";1.0
31461;"Crime";0.0833333
31461;"Documentary";0.583333
31461;"Drama";0.416667
31461;"Short";0.0833333
31461;"Thriller";0.0833333
31462;"Drama";1.0
31463;"Crime";1.0
31463;"Short";1.0
31464;"Action";0.142857
31464;"Drama";0.857143
31464;"War";0.142857
31468;"Drama";1.0
31468;"Romance";1.0
31468;"War";1.0
31470;"Documentary";1.0
31470;"Short";1.0
31471;"Documentary";0.5
31471;"Short";1.0
31472;"Drama";1.0
31473;"Documentary";1.0
31474;"Comedy";0.142857
31474;"Drama";1.0
31474;"Family";0.285714
31474;"Romance";0.142857
31474;"Short";0.142857
31475;"Drama";1.0
31478;"Drama";1.0
31478;"Short";1.0
31480;"Comedy";0.4
31480;"Documentary";0.2
31480;"Drama";0.8
31480;"Musical";0.2
31480;"Romance";0.2
31481;"Documentary";0.333333
31481;"Short";0.833333
31482;"Comedy";1.0
31482;"Drama";1.0
31482;"Short";1.0
31483;"Short";1.0
31485;"Adventure";1.0
31486;"Short";1.0
31487;"Drama";1.0
31488;"Short";1.0
31489;"Comedy";1.0
31492;"Documentary";1.0
31493;"Animation";1.0
31493;"Family";0.25
31493;"Fantasy";0.25
31495;"Comedy";0.5
31495;"Drama";0.5
31496;"Crime";0.5
31496;"Drama";0.5
31496;"Thriller";0.25
31497;"Short";1.0
31500;"Drama";1.0
31500;"Romance";1.0
31500;"Short";1.0
31501;"Comedy";0.5
31501;"Crime";0.5
31501;"Drama";0.5
31501;"Fantasy";0.5
31501;"Music";1.0
31502;"Documentary";0.75
31502;"Drama";0.25
31503;"Documentary";1.0
31503;"Short";1.0
31504;"Adventure";0.2
31504;"Comedy";0.2
31504;"Drama";0.6
31504;"Family";0.2
31504;"Fantasy";0.2
31505;"Documentary";1.0
31505;"Short";1.0
31506;"Documentary";1.0
31506;"Short";1.0
31507;"Comedy";1.0
31507;"Crime";0.25
31507;"Drama";0.25
31507;"Family";0.25
31507;"Western";0.25
31508;"Documentary";1.0
31508;"Short";1.0
31509;"Drama";1.0
31509;"Romance";1.0
31511;"Fantasy";1.0
31511;"Short";1.0
31512;"Comedy";1.0
31514;"Comedy";0.857143
31514;"Drama";0.285714
31514;"Family";0.0714286
31514;"Horror";0.0714286
31514;"Musical";0.142857
31514;"Mystery";0.0714286
31515;"Music";0.166667
31515;"Short";0.833333
31517;"Action";0.0571429
31517;"Adventure";0.0571429
31517;"Comedy";0.3
31517;"Crime";0.0571429
31517;"Drama";0.685714
31517;"Family";0.0142857
31517;"Fantasy";0.0571429
31517;"Horror";0.0285714
31517;"Musical";0.1
31517;"Mystery";0.0428571
31517;"Romance";0.0571429
31517;"Sci-Fi";0.0428571
31517;"Thriller";0.0714286
31517;"Western";0.0857143
31518;"Fantasy";1.0
31518;"Short";1.0
31519;"Comedy";0.7
31519;"Drama";0.1
31519;"Family";0.1
31519;"Mystery";0.1
31519;"Romance";0.2
31519;"Thriller";0.1
31520;"Crime";0.2
31520;"Documentary";0.2
31520;"Drama";0.4
31520;"Mystery";0.4
31520;"Short";0.6
31520;"Thriller";0.4
31522;"Documentary";1.0
31523;"Action";0.21875
31523;"Adventure";0.21875
31523;"Comedy";0.1875
31523;"Crime";0.125
31523;"Drama";0.6875
31523;"Horror";0.03125
31523;"Musical";0.0625
31523;"Mystery";0.25
31523;"Romance";0.0625
31523;"Thriller";0.1875
31523;"Western";0.28125
31524;"Action";0.2
31524;"Comedy";0.2
31524;"Crime";0.133333
31524;"Drama";0.666667
31524;"Mystery";0.0666667
31524;"Thriller";0.133333
31526;"Animation";1.0
31526;"Short";1.0
31528;"Documentary";0.333333
31528;"Drama";0.333333
31528;"Family";0.333333
31528;"Thriller";0.333333
31530;"Short";1.0
31531;"Comedy";0.5
31531;"Crime";0.25
31531;"Drama";0.25
31534;"Drama";0.5
31534;"Fantasy";0.5
31534;"Short";1.0
31536;"Documentary";0.5
31536;"Short";1.0
31538;"Animation";1.0
31538;"Family";1.0
31538;"Fantasy";1.0
31539;"Short";1.0
31540;"Drama";0.333333
31540;"Fantasy";0.333333
31540;"Short";0.666667
31541;"Documentary";1.0
31541;"Short";0.5
31542;"Comedy";0.333333
31542;"Documentary";0.666667
31542;"Short";0.333333
31545;"Thriller";1.0
31546;"Documentary";1.0
31546;"Short";1.0
31547;"Short";1.0
31548;"Drama";1.0
31551;"Animation";1.0
31551;"Comedy";0.666667
31551;"Fantasy";0.666667
31551;"Romance";0.666667
31551;"Sci-Fi";0.333333
31551;"Short";0.333333
31552;"Comedy";0.5
31552;"Short";0.5
31553;"Drama";1.0
31555;"Drama";1.0
31555;"Romance";1.0
31556;"Short";1.0
31557;"Animation";1.0
31557;"Comedy";0.5
31557;"Family";0.5
31557;"Short";1.0
31558;"Short";1.0
31559;"Adventure";0.1875
31559;"Comedy";0.0625
31559;"Crime";0.0625
31559;"Drama";0.875
31559;"Romance";0.1875
31559;"Thriller";0.125
31560;"Action";0.037037
31560;"Adventure";0.333333
31560;"Comedy";0.0740741
31560;"Crime";0.148148
31560;"Drama";0.62963
31560;"Family";0.0740741
31560;"Fantasy";0.148148
31560;"Romance";0.222222
31560;"Thriller";0.037037
31561;"Documentary";1.0
31562;"Drama";1.0
31563;"Comedy";0.0625
31563;"Crime";0.5
31563;"Drama";0.4375
31563;"Romance";0.0625
31563;"Thriller";0.1875
31564;"Documentary";1.0
31564;"Short";1.0
31566;"Family";0.5
31566;"Short";0.5
31568;"Drama";1.0
31568;"Short";1.0
31569;"Comedy";1.0
31570;"Comedy";0.933333
31570;"Crime";0.133333
31570;"Drama";0.0666667
31570;"Romance";0.0666667
31571;"Short";1.0
31572;"Adventure";0.25
31572;"Drama";0.75
31574;"Comedy";0.25
31574;"Drama";1.0
31574;"War";0.25
31576;"Documentary";1.0
31578;"Crime";1.0
31578;"Drama";1.0
31579;"Adventure";0.121951
31579;"Comedy";0.170732
31579;"Crime";0.0487805
31579;"Drama";0.487805
31579;"Romance";0.487805
31579;"Thriller";0.0487805
31580;"Adventure";0.27027
31580;"Comedy";0.432432
31580;"Crime";0.108108
31580;"Drama";0.243243
31580;"Fantasy";0.0540541
31580;"Romance";0.0810811
31580;"Thriller";0.027027
31580;"Western";0.027027
31581;"Comedy";1.0
31582;"Documentary";1.0
31583;"Adventure";0.125
31583;"Comedy";0.125
31583;"Drama";0.5
31583;"Romance";0.5
31584;"Comedy";1.0
31587;"Comedy";0.5
31587;"Crime";0.5
31588;"Action";0.142857
31588;"Adventure";0.380952
31588;"Crime";0.047619
31588;"Drama";0.714286
31588;"Romance";0.047619
31589;"Comedy";1.0
31590;"Crime";0.111111
31590;"Documentary";0.111111
31590;"Drama";0.888889
31590;"Fantasy";0.111111
31590;"Romance";0.222222
31590;"War";0.111111
31592;"Comedy";0.777778
31592;"Crime";0.222222
31593;"Drama";1.0
31593;"Short";1.0
31596;"Adventure";0.0714286
31596;"Comedy";0.142857
31596;"Drama";0.785714
31596;"Family";0.0357143
31596;"Fantasy";0.0178571
31596;"Romance";0.321429
31596;"War";0.0357143
31598;"Adventure";0.272727
31598;"Comedy";0.272727
31598;"Drama";0.818182
31598;"Family";0.0909091
31598;"Romance";0.272727
31598;"Thriller";0.0909091
31601;"Drama";1.0
31602;"Comedy";0.5
31602;"Music";0.5
31602;"Mystery";0.5
31602;"Short";0.5
31605;"Documentary";1.0
31606;"Drama";1.0
31607;"Drama";1.0
31608;"Drama";1.0
31609;"Comedy";1.0
31609;"Drama";1.0
31610;"Comedy";1.0
31611;"Drama";1.0
31611;"Romance";0.333333
31613;"Comedy";0.181818
31613;"Crime";0.727273
31613;"Family";0.0909091
31616;"Family";1.0
31618;"Horror";0.333333
31618;"Short";0.666667
31619;"Comedy";1.0
31619;"Drama";1.0
31619;"Thriller";1.0
31620;"Animation";1.0
31620;"Comedy";1.0
31620;"Family";1.0
31620;"Short";1.0
31621;"Comedy";1.0
31621;"Horror";1.0
31621;"Short";1.0
31622;"Short";1.0
31623;"Short";1.0
31624;"Comedy";0.166667
31624;"Documentary";0.666667
31624;"Drama";0.166667
31624;"Romance";0.0555556
31624;"Short";0.5
31626;"Comedy";1.0
31628;"Action";0.1
31628;"Adventure";0.1
31628;"Comedy";0.1
31628;"Crime";0.1
31628;"Drama";0.4
31628;"War";0.1
31628;"Western";0.3
31629;"Documentary";1.0
31630;"Documentary";1.0
31631;"Comedy";1.0
31631;"Drama";1.0
31631;"Romance";1.0
31632;"Comedy";0.277778
31632;"Crime";0.111111
31632;"Drama";0.666667
31632;"Film-Noir";0.222222
31632;"Romance";0.111111
31633;"Animation";1.0
31636;"Documentary";0.454545
31636;"Drama";0.363636
31636;"Romance";0.0909091
31636;"Sci-Fi";0.0909091
31636;"Short";0.0909091
31637;"Short";1.0
31638;"Short";1.0
31639;"Family";1.0
31640;"Documentary";1.0
31643;"Short";1.0
31644;"Drama";1.0
31644;"War";1.0
31645;"Documentary";1.0
31645;"Short";1.0
31646;"Documentary";0.5
31646;"Short";0.5
31647;"Comedy";1.0
31648;"Comedy";0.428571
31648;"Documentary";0.428571
31648;"Drama";0.142857
31648;"Romance";0.142857
31648;"Short";0.428571
31649;"Comedy";1.0
31649;"Sci-Fi";1.0
31649;"Thriller";1.0
31650;"Adventure";0.5
31650;"Drama";0.75
31650;"Romance";0.25
31650;"Sci-Fi";0.25
31651;"Documentary";1.0
31652;"Short";1.0
31653;"Documentary";0.5
31653;"Short";0.5
31654;"Documentary";1.0
31657;"Drama";1.0
31658;"Adventure";0.25
31658;"Comedy";0.25
31658;"Drama";0.625
31660;"Comedy";1.0
31660;"Short";1.0
31662;"Action";1.0
31664;"Comedy";1.0
31664;"Short";1.0
31669;"Documentary";1.0
31670;"Horror";1.0
31670;"Thriller";1.0
31671;"Documentary";1.0
31671;"Short";1.0
31673;"Documentary";1.0
31674;"Documentary";0.5
31674;"Short";0.5
31675;"Documentary";1.0
31676;"Drama";0.5
31676;"Short";0.5
31678;"Comedy";1.0
31678;"Short";1.0
31680;"Drama";1.0
31683;"Action";0.166667
31683;"Adventure";0.0833333
31683;"Crime";0.0833333
31683;"Documentary";0.0833333
31683;"Drama";0.833333
31683;"Horror";0.0833333
31683;"Music";0.25
31683;"Romance";0.333333
31683;"Short";0.0833333
31683;"Thriller";0.333333
31684;"Comedy";0.333333
31684;"Drama";0.333333
31684;"Romance";0.333333
31684;"Short";0.666667
31686;"Comedy";1.0
31687;"Crime";1.0
31688;"Comedy";1.0
31688;"Short";1.0
31689;"Drama";0.666667
31689;"Short";1.0
31690;"Documentary";1.0
31691;"Documentary";1.0
31691;"Short";1.0
31692;"Documentary";1.0
31695;"Mystery";1.0
31697;"Documentary";1.0
31697;"Short";1.0
31699;"Comedy";0.368421
31699;"Drama";0.526316
31699;"Short";0.526316
31699;"Western";0.210526
31700;"Documentary";1.0
31700;"Family";1.0
31700;"Short";1.0
31702;"Documentary";1.0
31704;"Documentary";1.0
31706;"Short";1.0
31707;"Documentary";1.0
31708;"Documentary";1.0
31708;"Horror";1.0
31708;"Sci-Fi";1.0
31709;"Thriller";1.0
31711;"Documentary";1.0
31711;"Short";1.0
31712;"Comedy";0.047619
31712;"Crime";0.047619
31712;"Documentary";0.380952
31712;"Drama";0.285714
31712;"Romance";0.047619
31712;"Short";0.380952
31712;"Thriller";0.047619
31712;"War";0.190476
31713;"Short";1.0
31714;"Documentary";1.0
31714;"Short";0.928571
31715;"Documentary";1.0
31716;"Drama";0.333333
31716;"Sci-Fi";0.333333
31716;"Short";0.333333
31717;"Documentary";0.6
31717;"Drama";0.2
31717;"Short";0.8
31718;"Short";1.0
31719;"Documentary";0.5
31719;"Music";0.5
31719;"Musical";0.5
31720;"Action";1.0
31720;"Animation";1.0
31721;"Drama";1.0
31721;"Romance";1.0
31723;"Documentary";1.0
31724;"Documentary";1.0
31724;"Short";0.0740741
31725;"Family";1.0
31725;"Short";1.0
31726;"Crime";1.0
31726;"Short";1.0
31727;"Short";1.0
31728;"Documentary";1.0
31729;"Comedy";1.0
31729;"Short";1.0
31734;"Documentary";1.0
31734;"War";0.333333
31735;"Comedy";1.0
31735;"Family";1.0
31736;"Comedy";1.0
31736;"Short";1.0
31737;"Comedy";0.0909091
31737;"Crime";0.363636
31737;"Documentary";0.0909091
31737;"Drama";0.363636
31737;"Thriller";0.181818
31739;"Documentary";1.0
31739;"Short";1.0
31740;"Comedy";0.8
31740;"Drama";0.4
31740;"Horror";0.2
31740;"Romance";0.2
31740;"Thriller";0.2
31741;"Comedy";1.0
31741;"Short";1.0
31743;"Adventure";0.333333
31743;"Fantasy";0.333333
31743;"Horror";0.333333
31743;"Thriller";0.666667
31746;"Drama";1.0
31748;"Drama";1.0
31749;"Family";1.0
31750;"Comedy";0.5
31750;"Sci-Fi";0.5
31750;"Short";0.5
31752;"Comedy";1.0
31752;"Documentary";1.0
31753;"Animation";0.833333
31753;"Family";0.166667
31753;"Short";0.833333
31754;"Documentary";1.0
31755;"Comedy";1.0
31755;"Crime";1.0
31755;"Short";1.0
31757;"Comedy";1.0
31760;"Documentary";1.0
31760;"Short";1.0
31761;"Mystery";1.0
31762;"Documentary";1.0
31763;"Family";1.0
31764;"Drama";1.0
31765;"Adventure";0.1
31765;"Comedy";0.1
31765;"Crime";0.7
31765;"Drama";0.2
31766;"Documentary";0.666667
31766;"Drama";0.333333
31766;"Short";0.333333
31767;"Action";0.166667
31767;"Comedy";0.166667
31767;"Crime";0.333333
31767;"Drama";0.166667
31767;"Horror";0.333333
31767;"Thriller";0.5
31767;"Western";0.166667
31768;"Drama";1.0
31768;"Short";1.0
31769;"Documentary";1.0
31770;"Short";1.0
31770;"War";1.0
31771;"Drama";0.5
31771;"Short";0.5
31772;"Family";1.0
31773;"Drama";1.0
31774;"Documentary";1.0
31776;"Action";1.0
31776;"Drama";1.0
31776;"Short";1.0
31778;"Western";1.0
31780;"Drama";1.0
31780;"Short";1.0
31781;"Drama";1.0
31782;"Comedy";0.333333
31782;"Drama";0.333333
31782;"Musical";0.333333
31782;"Romance";0.333333
31783;"Comedy";0.35
31783;"Drama";0.6
31783;"Horror";0.1
31783;"Musical";0.05
31783;"Sci-Fi";0.1
31783;"Short";0.1
31783;"Thriller";0.05
31783;"Western";0.05
31785;"Comedy";1.0
31785;"Short";1.0
31786;"Short";1.0
31787;"Family";1.0
31787;"Mystery";0.5
31789;"Comedy";0.25
31789;"Crime";0.5
31789;"Drama";1.0
31789;"Music";0.25
31789;"Mystery";0.25
31791;"Drama";1.0
31793;"Comedy";1.0
31794;"Adventure";1.0
31794;"Fantasy";1.0
31797;"Short";1.0
31798;"Horror";1.0
31799;"Documentary";1.0
31799;"Drama";1.0
31800;"Short";1.0
31801;"Comedy";0.5
31801;"Crime";0.5
31801;"Drama";0.5
31801;"Horror";0.5
31801;"Sci-Fi";0.5
31802;"Drama";0.75
31802;"Horror";0.25
31802;"Romance";0.25
31802;"Thriller";0.25
31804;"Documentary";0.333333
31804;"Short";1.0
31805;"Crime";0.5
31805;"Drama";0.5
31806;"Action";0.111111
31806;"Comedy";0.444444
31806;"Documentary";0.333333
31806;"Drama";0.111111
31806;"Music";0.111111
31806;"Short";0.777778
31807;"Drama";1.0
31807;"Romance";1.0
31809;"Animation";1.0
31809;"Family";1.0
31809;"Music";1.0
31810;"Action";0.375
31810;"Animation";1.0
31810;"Comedy";0.5
31810;"Family";0.625
31810;"Sci-Fi";0.125
31810;"Short";0.25
31811;"Comedy";1.0
31812;"Documentary";1.0
31813;"Family";1.0
31813;"Fantasy";1.0
31814;"Documentary";0.818182
31814;"Short";0.909091
31815;"Documentary";1.0
31816;"Action";1.0
31816;"Crime";1.0
31816;"Drama";1.0
31817;"Short";1.0
31818;"Adventure";1.0
31818;"Animation";1.0
31818;"Sci-Fi";1.0
31821;"Comedy";1.0
31821;"Romance";1.0
31822;"Action";1.0
31822;"Comedy";1.0
31822;"Crime";1.0
31822;"Thriller";1.0
31823;"Crime";1.0
31824;"Comedy";1.0
31824;"Drama";1.0
31825;"Action";0.125
31825;"Adventure";0.125
31825;"Drama";0.75
31825;"Family";0.125
31825;"Romance";0.25
31825;"Western";0.25
31827;"Documentary";0.5
31827;"Drama";0.5
31830;"Thriller";1.0
31831;"Comedy";0.5
31831;"Crime";0.5
31831;"Horror";0.5
31831;"Sci-Fi";0.5
31832;"Drama";1.0
31832;"Romance";1.0
31832;"Short";1.0
31833;"Drama";1.0
31834;"Adventure";1.0
31834;"Animation";1.0
31834;"Family";1.0
31834;"Fantasy";0.333333
31834;"Sci-Fi";0.333333
31835;"Horror";1.0
31835;"Thriller";0.5
31836;"Drama";1.0
31836;"Short";1.0
31837;"Documentary";0.75
31837;"Drama";0.25
31837;"Music";0.25
31838;"Drama";1.0
31840;"Comedy";1.0
31840;"Short";1.0
31841;"Romance";1.0
31842;"Drama";1.0
31844;"Drama";1.0
31845;"Documentary";0.111111
31845;"Drama";1.0
31845;"Music";0.111111
31845;"Mystery";0.111111
31845;"Romance";0.333333
31845;"Thriller";0.111111
31845;"Western";0.111111
31846;"Action";0.166667
31846;"Comedy";0.333333
31846;"Crime";0.166667
31846;"Horror";0.333333
31846;"Sci-Fi";0.333333
31846;"Thriller";0.166667
31847;"Animation";0.125
31847;"Crime";0.25
31847;"Documentary";0.625
31847;"Drama";0.125
31847;"Short";0.625
31847;"Thriller";0.125
31849;"Comedy";0.111111
31849;"Documentary";0.111111
31849;"Drama";0.444444
31849;"Fantasy";0.111111
31849;"Music";0.333333
31849;"Romance";0.222222
31850;"Short";1.0
31853;"Drama";1.0
31854;"Short";1.0
31855;"Short";1.0
31857;"Drama";0.333333
31857;"Short";0.666667
31858;"Documentary";1.0
31858;"Short";1.0
31859;"Drama";1.0
31859;"Romance";0.142857
31860;"Comedy";0.5
31860;"Documentary";0.5
31860;"Romance";0.5
31861;"Crime";0.166667
31861;"Documentary";0.166667
31861;"Drama";0.833333
31861;"Family";0.166667
31861;"Romance";0.166667
31861;"Short";0.166667
31862;"Comedy";1.0
31863;"Animation";1.0
31864;"Short";1.0
31866;"Thriller";1.0
31868;"Documentary";1.0
31870;"Adventure";0.25
31870;"Crime";0.25
31870;"Drama";1.0
31871;"Documentary";0.411765
31871;"Drama";0.529412
31871;"Family";0.0588235
31871;"Short";0.235294
31871;"War";0.235294
31872;"Comedy";1.0
31872;"Drama";1.0
31873;"Comedy";1.0
31873;"Drama";0.25
31874;"Short";1.0
31875;"Documentary";0.5
31875;"Short";1.0
31877;"Drama";1.0
31877;"Thriller";1.0
31878;"Comedy";1.0
31878;"Short";1.0
31879;"Comedy";1.0
31880;"Action";1.0
31880;"Comedy";1.0
31880;"Crime";1.0
31882;"Comedy";0.5
31882;"Drama";0.5
31883;"Comedy";1.0
31884;"Drama";1.0
31886;"Animation";0.969697
31886;"Comedy";0.030303
31886;"Drama";0.030303
31886;"Family";0.0606061
31886;"Fantasy";0.030303
31886;"Short";0.181818
31886;"War";0.030303
31889;"Documentary";1.0
31891;"Short";1.0
31893;"Sci-Fi";1.0
31894;"Comedy";0.333333
31894;"Family";0.666667
31894;"Short";0.333333
31895;"Comedy";0.75
31895;"Family";0.25
31896;"Comedy";0.242424
31896;"Crime";0.272727
31896;"Drama";0.515152
31896;"Mystery";0.0151515
31896;"Romance";0.121212
31896;"Short";0.0151515
31896;"Thriller";0.0151515
31896;"War";0.0151515
31897;"Adventure";0.0277778
31897;"Documentary";0.166667
31897;"Drama";0.166667
31897;"Family";0.0277778
31897;"Horror";0.0277778
31897;"Short";0.916667
31897;"Western";0.0555556
31900;"Short";1.0
31901;"Comedy";0.5
31901;"Crime";0.166667
31901;"Drama";0.333333
31901;"Short";0.166667
31901;"Western";0.166667
31902;"Comedy";0.428571
31902;"Drama";0.428571
31902;"Short";0.714286
31906;"Short";1.0
31907;"Comedy";0.5
31907;"Drama";0.5
31907;"Romance";0.5
31907;"Short";0.5
31907;"Thriller";0.5
31908;"Animation";0.6
31908;"Comedy";0.2
31908;"Short";1.0
31909;"Mystery";1.0
31909;"Short";1.0
31909;"Thriller";1.0
31910;"Comedy";1.0
31910;"Drama";0.333333
31910;"Family";0.333333
31910;"Romance";0.333333
31911;"Drama";1.0
31912;"Musical";1.0
31913;"Drama";1.0
31913;"Thriller";1.0
31914;"Adventure";0.0526316
31914;"Crime";0.105263
31914;"Drama";0.736842
31914;"Horror";0.0526316
31914;"Music";0.0526316
31914;"Mystery";0.0526316
31914;"Romance";0.0526316
31914;"Thriller";0.315789
31914;"Western";0.105263
31915;"Crime";1.0
31915;"Short";1.0
31916;"Short";1.0
31917;"Comedy";0.1
31917;"Documentary";0.5
31917;"Drama";0.1
31917;"Family";0.2
31917;"Music";0.4
31918;"Western";1.0
31919;"Comedy";1.0
31919;"Short";1.0
31921;"Comedy";1.0
31922;"Comedy";0.5
31922;"Musical";0.5
31923;"Documentary";1.0
31923;"Short";1.0
31924;"Short";1.0
31925;"Comedy";1.0
31925;"Drama";1.0
31925;"Romance";1.0
31925;"Thriller";1.0
31926;"Documentary";0.5
31926;"Drama";0.5
31926;"Romance";0.25
31926;"Short";0.25
31927;"Action";1.0
31928;"Documentary";1.0
31928;"Music";1.0
31930;"Documentary";1.0
31931;"Action";1.0
31931;"Drama";0.333333
31934;"Comedy";0.666667
31934;"Drama";0.333333
31934;"Family";1.0
31936;"Romance";1.0
31937;"Drama";1.0
31937;"Short";1.0
31938;"Documentary";1.0
31939;"Drama";1.0
31939;"Romance";0.5
31940;"Short";1.0
31941;"Short";1.0
31942;"Crime";1.0
31943;"Horror";1.0
31944;"Drama";1.0
31945;"Drama";1.0
31947;"Comedy";0.736842
31947;"Crime";0.131579
31947;"Drama";0.236842
31947;"Family";0.0263158
31947;"Fantasy";0.105263
31947;"Musical";0.184211
31947;"Mystery";0.0789474
31947;"Romance";0.131579
31947;"Thriller";0.0263158
31949;"Comedy";1.0
31950;"Short";1.0
31951;"Comedy";0.5
31951;"Romance";0.5
31951;"Short";0.5
31953;"Comedy";1.0
31953;"Short";1.0
31954;"Adventure";0.25
31954;"Comedy";0.25
31954;"Documentary";0.5
31954;"Drama";0.25
31954;"Family";0.25
31954;"Short";0.25
31955;"Documentary";1.0
31957;"Drama";1.0
31959;"Drama";1.0
31960;"Drama";1.0
31960;"Short";1.0
31962;"Comedy";1.0
31962;"Short";1.0
31963;"Documentary";1.0
31963;"Short";1.0
31964;"Short";1.0
31965;"Documentary";1.0
31965;"Short";0.333333
31966;"Action";0.285714
31966;"Adventure";0.142857
31966;"Comedy";0.142857
31966;"Crime";0.142857
31966;"Drama";0.142857
31966;"Musical";0.285714
31966;"Romance";0.142857
31966;"Thriller";0.142857
31968;"Comedy";1.0
31968;"Short";1.0
31969;"Documentary";1.0
31971;"Horror";1.0
31971;"Sci-Fi";0.5
31972;"Animation";1.0
31972;"Short";1.0
31975;"Adventure";0.157895
31975;"Comedy";0.368421
31975;"Crime";0.105263
31975;"Drama";0.315789
31975;"Musical";0.0526316
31975;"Short";0.0526316
31975;"War";0.0526316
31976;"Comedy";0.5
31976;"Fantasy";0.25
31976;"Horror";0.75
31976;"Sci-Fi";0.25
31979;"Documentary";1.0
31979;"Short";1.0
31980;"Animation";0.5
31980;"Documentary";0.5
31980;"Family";0.5
31980;"Music";0.5
31985;"Drama";1.0
31986;"Drama";1.0
31988;"Comedy";0.25
31988;"Crime";0.166667
31988;"Drama";0.666667
31988;"Fantasy";0.0833333
31988;"Music";0.25
31988;"Romance";0.166667
31988;"Thriller";0.0833333
31991;"Comedy";1.0
31991;"Drama";1.0
31991;"Family";1.0
31991;"Horror";1.0
31992;"Comedy";0.363636
31992;"Musical";0.272727
31992;"Short";1.0
31992;"Western";0.0909091
31999;"Short";1.0
32000;"Comedy";1.0
32002;"Comedy";1.0
32004;"Action";0.333333
32004;"Adventure";1.0
32004;"Animation";0.888889
32004;"Sci-Fi";0.888889
32005;"Documentary";1.0
32007;"Action";1.0
32007;"Sci-Fi";1.0
32007;"Short";1.0
32008;"Comedy";0.2
32008;"Crime";0.2
32008;"Drama";0.6
32009;"Comedy";1.0
32009;"Fantasy";0.5
32010;"Drama";1.0
32010;"Musical";0.5
32012;"Documentary";0.25
32012;"Horror";0.75
32013;"Action";1.0
32013;"Adventure";1.0
32013;"Comedy";1.0
32013;"Crime";1.0
32015;"Action";0.2
32015;"Adventure";0.133333
32015;"Comedy";0.133333
32015;"Crime";0.266667
32015;"Drama";0.6
32015;"Horror";0.133333
32015;"Mystery";0.0666667
32015;"Sci-Fi";0.2
32015;"Thriller";0.0666667
32016;"Documentary";1.0
32018;"Documentary";1.0
32018;"Short";1.0
32019;"Comedy";0.5
32019;"Short";0.5
32020;"Comedy";1.0
32022;"Short";1.0
32023;"Documentary";1.0
32023;"Drama";1.0
32024;"Documentary";1.0
32026;"Western";1.0
32027;"Documentary";1.0
32028;"Documentary";0.5
32028;"Short";1.0
32029;"Documentary";0.666667
32029;"Short";0.888889
32030;"Short";1.0
32031;"Drama";1.0
32032;"Drama";1.0
32033;"Comedy";1.0
32037;"Comedy";0.5
32037;"Documentary";0.136364
32037;"Drama";0.454545
32037;"Family";0.181818
32037;"Music";0.0909091
32037;"Romance";0.363636
32037;"Short";0.0454545
32038;"Documentary";1.0
32042;"Documentary";1.0
32042;"Short";1.0
32045;"Short";1.0
32046;"Short";1.0
32048;"Drama";0.666667
32048;"Short";0.666667
32049;"Action";1.0
32049;"Adventure";1.0
32050;"Documentary";1.0
32051;"Comedy";0.5
32051;"Drama";0.5
32052;"Animation";1.0
32052;"Family";1.0
32052;"Short";1.0
32053;"Drama";1.0
32053;"Short";1.0
32057;"Animation";0.333333
32057;"Short";1.0
32058;"Drama";0.714286
32058;"Horror";0.285714
32058;"Mystery";0.0714286
32058;"Romance";0.0714286
32059;"Documentary";1.0
32060;"Documentary";1.0
32061;"Comedy";1.0
32061;"Short";1.0
32062;"Documentary";1.0
32063;"Thriller";1.0
32064;"Documentary";1.0
32065;"Comedy";1.0
32066;"Documentary";1.0
32067;"Drama";1.0
32067;"Short";1.0
32068;"Family";0.5
32068;"Short";1.0
32069;"Animation";1.0
32069;"Short";1.0
32071;"Animation";1.0
32071;"Short";1.0
